"","prec","tmax","tmin","id","lectivo","fest","hora","intensidad","carga","dia","mes","anio"
"22028",FALSE,13,4,S4590,Si,L,12:15,36,5,Mon,Feb,2017
"22029",FALSE,13,4,S4590,Si,L,12:30,25,4,Mon,Feb,2017
"22030",FALSE,13,4,S4590,Si,L,12:45,65,7,Mon,Feb,2017
"22031",FALSE,13,4,S4590,Si,L,13:00,55,6,Mon,Feb,2017
"22032",FALSE,13,4,S4590,Si,L,13:15,68,8,Mon,Feb,2017
"22033",FALSE,13,4,S4590,Si,L,13:30,44,5,Mon,Feb,2017
"22034",FALSE,13,4,S4590,Si,L,13:45,73,8,Mon,Feb,2017
"22035",FALSE,13,4,S4590,Si,L,14:00,103,11,Mon,Feb,2017
"22036",FALSE,13,4,S4590,Si,L,14:15,99,12,Mon,Feb,2017
"22037",FALSE,16,4,S4590,Si,L,19:00,92,10,Tue,Feb,2017
"22038",FALSE,16,4,S4590,Si,L,19:15,96,11,Tue,Feb,2017
"22039",FALSE,16,4,S4590,Si,L,19:30,69,8,Tue,Feb,2017
"22040",FALSE,16,4,S4590,Si,L,19:45,96,11,Tue,Feb,2017
"22041",FALSE,16,4,S4590,Si,L,20:00,77,9,Tue,Feb,2017
"22042",FALSE,16,4,S4590,Si,L,20:30,98,10,Tue,Feb,2017
"22043",FALSE,16,4,S4590,Si,L,20:15,80,10,Tue,Feb,2017
"22044",FALSE,16,4,S4590,Si,L,20:45,77,8,Tue,Feb,2017
"22045",FALSE,16,4,S4590,Si,L,21:00,80,8,Tue,Feb,2017
"22046",FALSE,16,4,S4590,Si,L,21:15,48,7,Tue,Feb,2017
"22047",FALSE,16,4,S4590,Si,L,21:30,67,7,Tue,Feb,2017
"22048",FALSE,16,4,S4590,Si,L,21:45,44,6,Tue,Feb,2017
"22049",FALSE,16,4,S4590,Si,L,22:00,31,4,Tue,Feb,2017
"22050",FALSE,16,4,S4590,Si,L,22:15,17,2,Tue,Feb,2017
"22052",FALSE,16,4,S4590,Si,L,23:00,0,0,Tue,Feb,2017
"22055",FALSE,16,4,S4590,Si,L,23:15,17,3,Tue,Feb,2017
"22056",FALSE,16,4,S4590,Si,L,23:30,0,0,Tue,Feb,2017
"22059",FALSE,16,4,S4590,Si,L,22:30,30,3,Tue,Feb,2017
"22060",FALSE,16,4,S4590,Si,L,22:45,18,3,Tue,Feb,2017
"22066",FALSE,16,4,S4590,Si,L,23:45,22,4,Tue,Feb,2017
"22068",FALSE,16,4,S4590,Si,L,07:15,24,3,Tue,Feb,2017
"22069",FALSE,16,4,S4590,Si,L,07:00,24,2,Tue,Feb,2017
"22070",FALSE,16,4,S4590,Si,L,07:30,0,0,Tue,Feb,2017
"22071",FALSE,16,4,S4590,Si,L,08:15,15,2,Tue,Feb,2017
"22072",FALSE,16,4,S4590,Si,L,08:30,15,2,Tue,Feb,2017
"22073",FALSE,16,4,S4590,Si,L,08:45,17,3,Tue,Feb,2017
"22074",FALSE,16,4,S4590,Si,L,09:00,12,2,Tue,Feb,2017
"22075",FALSE,16,4,S4590,Si,L,09:15,15,2,Tue,Feb,2017
"22076",FALSE,16,4,S4590,Si,L,09:30,18,3,Tue,Feb,2017
"22077",FALSE,16,4,S4590,Si,L,09:45,34,5,Tue,Feb,2017
"22078",FALSE,16,4,S4590,Si,L,10:00,30,5,Tue,Feb,2017
"22079",FALSE,16,4,S4590,Si,L,10:15,23,3,Tue,Feb,2017
"22080",FALSE,16,4,S4590,Si,L,10:30,37,5,Tue,Feb,2017
"22081",FALSE,16,4,S4590,Si,L,10:45,30,4,Tue,Feb,2017
"22082",FALSE,16,4,S4590,Si,L,11:00,20,4,Tue,Feb,2017
"22083",FALSE,16,4,S4590,Si,L,11:15,39,5,Tue,Feb,2017
"22084",FALSE,16,4,S4590,Si,L,11:30,36,4,Tue,Feb,2017
"22085",FALSE,16,4,S4590,Si,L,11:45,25,4,Tue,Feb,2017
"22086",FALSE,16,4,S4590,Si,L,12:00,45,5,Tue,Feb,2017
"22087",FALSE,16,4,S4590,Si,L,12:15,27,4,Tue,Feb,2017
"22088",FALSE,16,4,S4590,Si,L,12:30,39,5,Tue,Feb,2017
"22089",FALSE,16,4,S4590,Si,L,12:45,49,6,Tue,Feb,2017
"22090",FALSE,16,4,S4590,Si,L,13:00,56,6,Tue,Feb,2017
"22091",FALSE,16,4,S4590,Si,L,13:15,48,7,Tue,Feb,2017
"22092",FALSE,16,4,S4590,Si,L,13:30,64,7,Tue,Feb,2017
"22093",FALSE,16,4,S4590,Si,L,13:45,56,7,Tue,Feb,2017
"22094",FALSE,16,4,S4590,Si,L,14:00,72,8,Tue,Feb,2017
"22095",FALSE,16,4,S4590,Si,L,14:15,84,11,Tue,Feb,2017
"22096",FALSE,16,4,S4590,Si,L,14:30,69,8,Tue,Feb,2017
"22097",FALSE,16,4,S4590,Si,L,14:45,67,7,Tue,Feb,2017
"22098",FALSE,16,4,S4590,Si,L,15:00,45,5,Tue,Feb,2017
"22099",FALSE,16,4,S4590,Si,L,15:15,48,6,Tue,Feb,2017
"22100",FALSE,16,4,S4590,Si,L,15:30,68,7,Tue,Feb,2017
"22101",FALSE,16,4,S4590,Si,L,15:45,51,5,Tue,Feb,2017
"22102",FALSE,16,4,S4590,Si,L,16:00,36,5,Tue,Feb,2017
"22103",FALSE,16,4,S4590,Si,L,16:15,43,6,Tue,Feb,2017
"22104",FALSE,16,4,S4590,Si,L,16:30,60,7,Tue,Feb,2017
"22105",FALSE,16,4,S4590,Si,L,16:45,43,5,Tue,Feb,2017
"22106",FALSE,16,4,S4590,Si,L,17:00,96,11,Tue,Feb,2017
"22107",FALSE,16,4,S4590,Si,L,17:15,75,9,Tue,Feb,2017
"22108",FALSE,16,4,S4590,Si,L,17:30,92,10,Tue,Feb,2017
"22109",FALSE,16,4,S4590,Si,L,17:45,65,7,Tue,Feb,2017
"22110",FALSE,16,4,S4590,Si,L,18:00,85,9,Tue,Feb,2017
"22111",FALSE,16,4,S4590,Si,L,18:15,100,12,Tue,Feb,2017
"22112",FALSE,16,4,S4590,Si,L,18:30,76,9,Tue,Feb,2017
"22113",FALSE,16,4,S4590,Si,L,18:45,88,11,Tue,Feb,2017
"22114",FALSE,18,7,S4590,Si,L,15:15,40,5,Wed,Feb,2017
"22115",FALSE,18,7,S4590,Si,L,15:30,77,9,Wed,Feb,2017
"22116",FALSE,18,7,S4590,Si,L,15:45,42,6,Wed,Feb,2017
"22117",FALSE,18,7,S4590,Si,L,16:00,47,6,Wed,Feb,2017
"22118",FALSE,18,7,S4590,Si,L,16:15,48,5,Wed,Feb,2017
"22119",FALSE,18,7,S4590,Si,L,16:30,47,6,Wed,Feb,2017
"22120",FALSE,18,7,S4590,Si,L,16:45,75,9,Wed,Feb,2017
"22121",FALSE,18,7,S4590,Si,L,17:00,80,8,Wed,Feb,2017
"22122",FALSE,18,7,S4590,Si,L,17:15,72,8,Wed,Feb,2017
"22123",FALSE,18,7,S4590,Si,L,17:30,92,11,Wed,Feb,2017
"22124",FALSE,18,7,S4590,Si,L,18:00,92,11,Wed,Feb,2017
"22125",FALSE,18,7,S4590,Si,L,17:45,88,12,Wed,Feb,2017
"22126",FALSE,18,7,S4590,Si,L,18:45,80,9,Wed,Feb,2017
"22127",FALSE,18,7,S4590,Si,L,18:15,95,12,Wed,Feb,2017
"22128",FALSE,18,7,S4590,Si,L,18:30,100,12,Wed,Feb,2017
"22129",FALSE,18,7,S4590,Si,L,19:00,85,10,Wed,Feb,2017
"22130",FALSE,18,7,S4590,Si,L,19:45,104,11,Wed,Feb,2017
"22131",FALSE,18,7,S4590,Si,L,20:00,68,7,Wed,Feb,2017
"22132",FALSE,18,7,S4590,Si,L,20:15,85,9,Wed,Feb,2017
"22133",FALSE,18,7,S4590,Si,L,19:15,124,13,Wed,Feb,2017
"22134",FALSE,18,7,S4590,Si,L,19:30,77,8,Wed,Feb,2017
"22136",FALSE,18,7,S4590,Si,L,21:00,85,9,Wed,Feb,2017
"22138",FALSE,18,7,S4590,Si,L,21:15,68,7,Wed,Feb,2017
"22139",FALSE,18,7,S4590,Si,L,21:30,53,6,Wed,Feb,2017
"22141",FALSE,18,7,S4590,Si,L,21:45,36,4,Wed,Feb,2017
"22143",FALSE,18,7,S4590,Si,L,22:00,35,4,Wed,Feb,2017
"22144",FALSE,18,7,S4590,Si,L,20:30,96,11,Wed,Feb,2017
"22146",FALSE,18,7,S4590,Si,L,20:45,89,11,Wed,Feb,2017
"22149",FALSE,18,7,S4590,Si,L,22:15,28,3,Wed,Feb,2017
"22150",FALSE,18,7,S4590,Si,L,22:30,31,4,Wed,Feb,2017
"22153",FALSE,18,7,S4590,Si,L,22:45,15,2,Wed,Feb,2017
"22154",FALSE,18,7,S4590,Si,L,23:00,35,4,Wed,Feb,2017
"22156",FALSE,18,7,S4590,Si,L,23:15,13,3,Wed,Feb,2017
"22157",FALSE,18,7,S4590,Si,L,23:30,12,2,Wed,Feb,2017
"22162",FALSE,18,7,S4590,Si,L,07:30,15,2,Wed,Feb,2017
"22167",FALSE,18,7,S4590,Si,L,07:00,17,2,Wed,Feb,2017
"22168",FALSE,18,7,S4590,Si,L,07:15,24,3,Wed,Feb,2017
"22169",FALSE,18,7,S4590,Si,L,07:45,15,2,Wed,Feb,2017
"22170",FALSE,18,7,S4590,Si,L,08:30,26,3,Wed,Feb,2017
"22171",FALSE,18,7,S4590,Si,L,08:45,0,0,Wed,Feb,2017
"22172",FALSE,18,7,S4590,Si,L,09:00,15,2,Wed,Feb,2017
"22173",FALSE,18,7,S4590,Si,L,09:15,40,4,Wed,Feb,2017
"22174",FALSE,18,7,S4590,Si,L,09:30,30,4,Wed,Feb,2017
"22175",FALSE,18,7,S4590,Si,L,09:45,30,3,Wed,Feb,2017
"22176",FALSE,18,7,S4590,Si,L,10:00,22,4,Wed,Feb,2017
"22177",FALSE,18,7,S4590,Si,L,10:15,30,4,Wed,Feb,2017
"22178",FALSE,18,7,S4590,Si,L,10:30,40,4,Wed,Feb,2017
"22179",FALSE,18,7,S4590,Si,L,10:45,30,4,Wed,Feb,2017
"22180",FALSE,18,7,S4590,Si,L,11:00,30,4,Wed,Feb,2017
"22181",FALSE,18,7,S4590,Si,L,11:15,37,4,Wed,Feb,2017
"22182",FALSE,18,7,S4590,Si,L,11:30,42,5,Wed,Feb,2017
"22183",FALSE,18,7,S4590,Si,L,11:45,35,4,Wed,Feb,2017
"22184",FALSE,18,7,S4590,Si,L,12:00,55,6,Wed,Feb,2017
"22185",FALSE,18,7,S4590,Si,L,12:15,21,3,Wed,Feb,2017
"22186",FALSE,18,7,S4590,Si,L,12:30,28,5,Wed,Feb,2017
"22187",FALSE,18,7,S4590,Si,L,12:45,44,5,Wed,Feb,2017
"22188",FALSE,18,7,S4590,Si,L,13:00,48,6,Wed,Feb,2017
"22189",FALSE,18,7,S4590,Si,L,13:15,40,5,Wed,Feb,2017
"22190",FALSE,18,7,S4590,Si,L,13:30,76,8,Wed,Feb,2017
"22191",FALSE,18,7,S4590,Si,L,13:45,63,8,Wed,Feb,2017
"22192",FALSE,18,7,S4590,Si,L,14:00,104,11,Wed,Feb,2017
"22193",FALSE,18,7,S4590,Si,L,14:15,52,5,Wed,Feb,2017
"22194",FALSE,18,7,S4590,Si,L,14:30,67,8,Wed,Feb,2017
"22195",FALSE,18,7,S4590,Si,L,14:45,39,4,Wed,Feb,2017
"22196",FALSE,18,7,S4590,Si,L,15:00,56,7,Wed,Feb,2017
"22197",TRUE,15,9,S4590,Si,L,13:15,29,4,Thu,Feb,2017
"22198",TRUE,15,9,S4590,Si,L,13:30,56,7,Thu,Feb,2017
"22199",TRUE,15,9,S4590,Si,L,13:45,66,7,Thu,Feb,2017
"22200",TRUE,15,9,S4590,Si,L,14:00,115,12,Thu,Feb,2017
"22201",TRUE,15,9,S4590,Si,L,14:30,82,9,Thu,Feb,2017
"22202",TRUE,15,9,S4590,Si,L,14:15,124,14,Thu,Feb,2017
"22203",TRUE,15,9,S4590,Si,L,15:00,36,5,Thu,Feb,2017
"22204",TRUE,15,9,S4590,Si,L,14:45,60,7,Thu,Feb,2017
"22205",TRUE,15,9,S4590,Si,L,15:15,24,3,Thu,Feb,2017
"22206",TRUE,15,9,S4590,Si,L,15:30,55,6,Thu,Feb,2017
"22207",TRUE,15,9,S4590,Si,L,15:45,51,7,Thu,Feb,2017
"22208",TRUE,15,9,S4590,Si,L,16:30,44,6,Thu,Feb,2017
"22209",TRUE,15,9,S4590,Si,L,16:45,80,8,Thu,Feb,2017
"22210",TRUE,15,9,S4590,Si,L,16:00,84,10,Thu,Feb,2017
"22211",TRUE,15,9,S4590,Si,L,16:15,43,5,Thu,Feb,2017
"22212",TRUE,15,9,S4590,Si,L,17:30,80,8,Thu,Feb,2017
"22213",TRUE,15,9,S4590,Si,L,17:45,76,8,Thu,Feb,2017
"22214",TRUE,15,9,S4590,Si,L,18:00,72,8,Thu,Feb,2017
"22215",TRUE,15,9,S4590,Si,L,17:00,72,7,Thu,Feb,2017
"22216",TRUE,15,9,S4590,Si,L,17:15,116,12,Thu,Feb,2017
"22217",TRUE,15,9,S4590,Si,L,18:15,63,7,Thu,Feb,2017
"22219",TRUE,15,9,S4590,Si,L,18:30,108,13,Thu,Feb,2017
"22221",TRUE,15,9,S4590,Si,L,18:45,112,13,Thu,Feb,2017
"22222",TRUE,15,9,S4590,Si,L,19:00,76,9,Thu,Feb,2017
"22223",TRUE,15,9,S4590,Si,L,19:15,80,10,Thu,Feb,2017
"22224",TRUE,15,9,S4590,Si,L,19:30,64,7,Thu,Feb,2017
"22226",TRUE,15,9,S4590,Si,L,19:45,96,12,Thu,Feb,2017
"22227",TRUE,15,9,S4590,Si,L,20:00,96,11,Thu,Feb,2017
"22228",TRUE,15,9,S4590,Si,L,20:45,99,11,Thu,Feb,2017
"22229",TRUE,15,9,S4590,Si,L,21:00,75,9,Thu,Feb,2017
"22231",TRUE,15,9,S4590,Si,L,21:15,65,7,Thu,Feb,2017
"22232",TRUE,15,9,S4590,Si,L,21:30,39,5,Thu,Feb,2017
"22233",TRUE,15,9,S4590,Si,L,21:45,36,5,Thu,Feb,2017
"22235",TRUE,15,9,S4590,Si,L,22:00,34,4,Thu,Feb,2017
"22238",TRUE,15,9,S4590,Si,L,22:15,45,5,Thu,Feb,2017
"22241",TRUE,15,9,S4590,Si,L,22:30,20,3,Thu,Feb,2017
"22242",TRUE,15,9,S4590,Si,L,20:15,98,11,Thu,Feb,2017
"22243",TRUE,15,9,S4590,Si,L,20:30,64,7,Thu,Feb,2017
"22244",TRUE,15,9,S4590,Si,L,22:45,17,3,Thu,Feb,2017
"22247",TRUE,15,9,S4590,Si,L,23:15,30,3,Thu,Feb,2017
"22248",TRUE,15,9,S4590,Si,L,23:30,20,3,Thu,Feb,2017
"22249",TRUE,15,9,S4590,Si,L,23:45,0,0,Thu,Feb,2017
"22251",TRUE,15,9,S4590,Si,L,08:30,60,8,Thu,Feb,2017
"22252",TRUE,15,9,S4590,Si,L,08:45,9,2,Thu,Feb,2017
"22253",TRUE,15,9,S4590,Si,L,07:00,15,2,Thu,Feb,2017
"22254",TRUE,15,9,S4590,Si,L,07:15,30,4,Thu,Feb,2017
"22255",TRUE,15,9,S4590,Si,L,07:30,30,4,Thu,Feb,2017
"22256",TRUE,15,9,S4590,Si,L,07:45,0,0,Thu,Feb,2017
"22257",TRUE,15,9,S4590,Si,L,09:00,15,2,Thu,Feb,2017
"22258",TRUE,15,9,S4590,Si,L,09:15,23,3,Thu,Feb,2017
"22259",TRUE,15,9,S4590,Si,L,09:30,20,3,Thu,Feb,2017
"22260",TRUE,15,9,S4590,Si,L,09:45,22,4,Thu,Feb,2017
"22261",TRUE,15,9,S4590,Si,L,10:30,27,4,Thu,Feb,2017
"22262",TRUE,15,9,S4590,Si,L,10:00,48,6,Thu,Feb,2017
"22263",TRUE,15,9,S4590,Si,L,10:15,27,3,Thu,Feb,2017
"22264",TRUE,15,9,S4590,Si,L,10:45,40,4,Thu,Feb,2017
"22265",TRUE,15,9,S4590,Si,L,11:00,51,6,Thu,Feb,2017
"22266",TRUE,15,9,S4590,Si,L,11:15,30,4,Thu,Feb,2017
"22267",TRUE,15,9,S4590,Si,L,11:30,36,4,Thu,Feb,2017
"22268",TRUE,15,9,S4590,Si,L,11:45,44,5,Thu,Feb,2017
"22269",TRUE,15,9,S4590,Si,L,12:00,47,6,Thu,Feb,2017
"22270",TRUE,15,9,S4590,Si,L,12:15,38,4,Thu,Feb,2017
"22271",TRUE,15,9,S4590,Si,L,12:30,43,5,Thu,Feb,2017
"22272",TRUE,15,9,S4590,Si,L,12:45,42,5,Thu,Feb,2017
"22273",TRUE,15,9,S4590,Si,L,13:00,40,5,Thu,Feb,2017
"22274",FALSE,16,8,S4590,Si,V,12:45,31,5,Fri,Feb,2017
"22275",FALSE,16,8,S4590,Si,V,13:00,34,4,Fri,Feb,2017
"22276",FALSE,16,8,S4590,Si,V,13:15,65,7,Fri,Feb,2017
"22277",FALSE,16,8,S4590,Si,V,13:30,78,9,Fri,Feb,2017
"22278",FALSE,16,8,S4590,Si,V,13:45,76,9,Fri,Feb,2017
"22279",FALSE,16,8,S4590,Si,V,14:15,125,14,Fri,Feb,2017
"22280",FALSE,16,8,S4590,Si,V,14:00,84,9,Fri,Feb,2017
"22281",FALSE,16,8,S4590,Si,V,14:30,120,13,Fri,Feb,2017
"22282",FALSE,16,8,S4590,Si,V,14:45,108,12,Fri,Feb,2017
"22283",FALSE,16,8,S4590,Si,V,15:00,152,17,Fri,Feb,2017
"22284",FALSE,16,8,S4590,Si,V,15:15,104,13,Fri,Feb,2017
"22285",FALSE,16,8,S4590,Si,V,16:00,63,8,Fri,Feb,2017
"22286",FALSE,16,8,S4590,Si,V,16:15,68,7,Fri,Feb,2017
"22287",FALSE,16,8,S4590,Si,V,15:30,81,9,Fri,Feb,2017
"22288",FALSE,16,8,S4590,Si,V,15:45,104,11,Fri,Feb,2017
"22289",FALSE,16,8,S4590,Si,V,17:00,107,13,Fri,Feb,2017
"22290",FALSE,16,8,S4590,Si,V,17:15,39,4,Fri,Feb,2017
"22291",FALSE,16,8,S4590,Si,V,17:30,56,7,Fri,Feb,2017
"22292",FALSE,16,8,S4590,Si,V,16:30,108,13,Fri,Feb,2017
"22293",FALSE,16,8,S4590,Si,V,16:45,51,6,Fri,Feb,2017
"22294",FALSE,16,8,S4590,Si,V,18:00,70,7,Fri,Feb,2017
"22295",FALSE,16,8,S4590,Si,V,18:15,65,7,Fri,Feb,2017
"22296",FALSE,16,8,S4590,Si,V,18:30,48,6,Fri,Feb,2017
"22297",FALSE,16,8,S4590,Si,V,18:45,57,6,Fri,Feb,2017
"22298",FALSE,16,8,S4590,Si,V,19:00,23,4,Fri,Feb,2017
"22299",FALSE,16,8,S4590,Si,V,19:15,30,3,Fri,Feb,2017
"22300",FALSE,16,8,S4590,Si,V,17:45,35,5,Fri,Feb,2017
"22301",FALSE,16,8,S4590,Si,V,19:30,32,4,Fri,Feb,2017
"22302",FALSE,16,8,S4590,Si,V,19:45,26,4,Fri,Feb,2017
"22303",FALSE,16,8,S4590,Si,V,20:00,33,5,Fri,Feb,2017
"22304",FALSE,16,8,S4590,Si,V,20:15,44,6,Fri,Feb,2017
"22305",FALSE,16,8,S4590,Si,V,20:30,26,3,Fri,Feb,2017
"22306",FALSE,16,8,S4590,Si,V,20:45,15,2,Fri,Feb,2017
"22307",FALSE,16,8,S4590,Si,V,21:00,45,5,Fri,Feb,2017
"22308",FALSE,16,8,S4590,Si,V,21:15,32,5,Fri,Feb,2017
"22309",FALSE,16,8,S4590,Si,V,22:45,0,0,Fri,Feb,2017
"22312",FALSE,16,8,S4590,Si,V,23:30,15,2,Fri,Feb,2017
"22313",FALSE,16,8,S4590,Si,V,23:45,15,2,Fri,Feb,2017
"22315",FALSE,16,8,S4590,Si,V,21:30,25,3,Fri,Feb,2017
"22316",FALSE,16,8,S4590,Si,V,21:45,20,4,Fri,Feb,2017
"22317",FALSE,16,8,S4590,Si,V,22:00,0,0,Fri,Feb,2017
"22318",FALSE,16,8,S4590,Si,V,22:15,17,2,Fri,Feb,2017
"22319",FALSE,16,8,S4590,Si,V,22:30,20,2,Fri,Feb,2017
"22327",FALSE,16,8,S4590,Si,V,07:15,15,2,Fri,Feb,2017
"22328",FALSE,16,8,S4590,Si,V,08:30,24,3,Fri,Feb,2017
"22329",FALSE,16,8,S4590,Si,V,08:45,26,3,Fri,Feb,2017
"22330",FALSE,16,8,S4590,Si,V,09:00,15,2,Fri,Feb,2017
"22331",FALSE,16,8,S4590,Si,V,09:15,20,3,Fri,Feb,2017
"22332",FALSE,16,8,S4590,Si,V,09:30,32,5,Fri,Feb,2017
"22333",FALSE,16,8,S4590,Si,V,09:45,0,0,Fri,Feb,2017
"22334",FALSE,16,8,S4590,Si,V,10:00,28,4,Fri,Feb,2017
"22335",FALSE,16,8,S4590,Si,V,10:15,51,5,Fri,Feb,2017
"22336",FALSE,16,8,S4590,Si,V,10:30,21,3,Fri,Feb,2017
"22337",FALSE,16,8,S4590,Si,V,10:45,32,4,Fri,Feb,2017
"22338",FALSE,16,8,S4590,Si,V,11:00,35,4,Fri,Feb,2017
"22339",FALSE,16,8,S4590,Si,V,11:15,42,5,Fri,Feb,2017
"22340",FALSE,16,8,S4590,Si,V,11:30,44,6,Fri,Feb,2017
"22341",FALSE,16,8,S4590,Si,V,11:45,30,4,Fri,Feb,2017
"22342",FALSE,16,8,S4590,Si,V,12:00,43,6,Fri,Feb,2017
"22343",FALSE,16,8,S4590,Si,V,12:15,48,5,Fri,Feb,2017
"22344",FALSE,16,8,S4590,Si,V,12:30,68,8,Fri,Feb,2017
"22345",FALSE,17,3,S4590,Si,F,10:00,15,2,Sat,Feb,2017
"22346",FALSE,17,3,S4590,Si,F,10:30,15,2,Sat,Feb,2017
"22347",FALSE,17,3,S4590,Si,F,11:15,15,2,Sat,Feb,2017
"22348",FALSE,17,3,S4590,Si,F,11:45,15,2,Sat,Feb,2017
"22349",FALSE,17,3,S4590,Si,F,12:00,30,4,Sat,Feb,2017
"22350",FALSE,17,3,S4590,Si,F,12:15,15,2,Sat,Feb,2017
"22351",FALSE,17,3,S4590,Si,F,12:30,17,3,Sat,Feb,2017
"22352",FALSE,17,3,S4590,Si,F,13:00,15,2,Sat,Feb,2017
"22353",FALSE,17,3,S4590,Si,F,13:15,15,3,Sat,Feb,2017
"22354",FALSE,17,3,S4590,Si,F,13:30,22,3,Sat,Feb,2017
"22355",FALSE,17,3,S4590,Si,F,13:45,17,3,Sat,Feb,2017
"22356",FALSE,17,3,S4590,Si,F,14:00,20,3,Sat,Feb,2017
"22357",FALSE,17,3,S4590,Si,F,14:15,0,0,Sat,Feb,2017
"22358",FALSE,17,3,S4590,Si,F,14:30,15,2,Sat,Feb,2017
"22359",FALSE,17,3,S4590,Si,F,15:15,15,2,Sat,Feb,2017
"22360",FALSE,17,3,S4590,Si,F,15:30,15,2,Sat,Feb,2017
"22361",FALSE,17,3,S4590,Si,F,15:45,15,2,Sat,Feb,2017
"22362",FALSE,17,3,S4590,Si,F,14:45,15,3,Sat,Feb,2017
"22363",FALSE,17,3,S4590,Si,F,15:00,20,3,Sat,Feb,2017
"22364",FALSE,17,3,S4590,Si,F,17:45,15,2,Sat,Feb,2017
"22365",FALSE,17,3,S4590,Si,F,18:15,20,3,Sat,Feb,2017
"22366",FALSE,17,3,S4590,Si,F,18:30,26,3,Sat,Feb,2017
"22367",FALSE,17,3,S4590,Si,F,17:00,15,2,Sat,Feb,2017
"22368",FALSE,17,3,S4590,Si,F,17:15,15,2,Sat,Feb,2017
"22369",FALSE,17,3,S4590,Si,F,17:30,24,3,Sat,Feb,2017
"22370",FALSE,17,3,S4590,Si,F,19:00,15,3,Sat,Feb,2017
"22371",FALSE,17,3,S4590,Si,F,19:15,15,2,Sat,Feb,2017
"22372",FALSE,17,3,S4590,Si,F,19:30,20,3,Sat,Feb,2017
"22373",FALSE,17,3,S4590,Si,F,19:45,0,0,Sat,Feb,2017
"22374",FALSE,17,3,S4590,Si,F,20:00,15,2,Sat,Feb,2017
"22375",FALSE,17,3,S4590,Si,F,20:30,30,4,Sat,Feb,2017
"22376",FALSE,17,3,S4590,Si,F,20:45,15,2,Sat,Feb,2017
"22377",FALSE,17,3,S4590,Si,F,21:00,10,2,Sat,Feb,2017
"22378",FALSE,17,3,S4590,Si,F,21:15,17,3,Sat,Feb,2017
"22379",FALSE,17,3,S4590,Si,F,21:30,12,2,Sat,Feb,2017
"22380",FALSE,17,3,S4590,Si,F,18:45,24,3,Sat,Feb,2017
"22381",FALSE,17,3,S4590,Si,F,23:30,15,2,Sat,Feb,2017
"22382",FALSE,17,3,S4590,Si,F,21:45,15,2,Sat,Feb,2017
"22383",FALSE,17,3,S4590,Si,F,22:15,60,6,Sat,Feb,2017
"22384",FALSE,17,3,S4590,Si,F,22:30,0,0,Sat,Feb,2017
"22385",FALSE,17,3,S4590,Si,F,23:00,15,2,Sat,Feb,2017
"22394",FALSE,17,3,S4590,Si,F,07:45,15,2,Sat,Feb,2017
"22395",FALSE,17,3,S4590,Si,F,08:45,15,2,Sat,Feb,2017
"22396",FALSE,17,3,S4590,Si,F,09:15,15,2,Sat,Feb,2017
"22397",FALSE,17,3,S4590,Si,F,09:30,20,3,Sat,Feb,2017
"22398",FALSE,17,3,S4590,Si,F,09:45,0,0,Sat,Feb,2017
"22399",FALSE,14,6,S4590,Si,F,09:00,15,2,Sun,Feb,2017
"22400",FALSE,14,6,S4590,Si,F,09:45,20,2,Sun,Feb,2017
"22401",FALSE,14,6,S4590,Si,F,10:00,0,0,Sun,Feb,2017
"22402",FALSE,14,6,S4590,Si,F,11:30,15,2,Sun,Feb,2017
"22403",FALSE,14,6,S4590,Si,F,11:45,18,3,Sun,Feb,2017
"22404",FALSE,14,6,S4590,Si,F,12:00,30,4,Sun,Feb,2017
"22405",FALSE,14,6,S4590,Si,F,12:30,15,3,Sun,Feb,2017
"22406",FALSE,14,6,S4590,Si,F,13:00,15,2,Sun,Feb,2017
"22407",FALSE,14,6,S4590,Si,F,13:30,17,3,Sun,Feb,2017
"22408",FALSE,14,6,S4590,Si,F,14:45,20,3,Sun,Feb,2017
"22409",FALSE,14,6,S4590,Si,F,15:00,20,3,Sun,Feb,2017
"22410",FALSE,14,6,S4590,Si,F,13:45,0,0,Sun,Feb,2017
"22411",FALSE,14,6,S4590,Si,F,14:00,20,3,Sun,Feb,2017
"22412",FALSE,14,6,S4590,Si,F,14:15,15,2,Sun,Feb,2017
"22413",FALSE,14,6,S4590,Si,F,14:30,15,2,Sun,Feb,2017
"22414",FALSE,14,6,S4590,Si,F,16:00,30,4,Sun,Feb,2017
"22415",FALSE,14,6,S4590,Si,F,16:15,0,0,Sun,Feb,2017
"22416",FALSE,14,6,S4590,Si,F,16:30,15,2,Sun,Feb,2017
"22417",FALSE,14,6,S4590,Si,F,17:00,20,3,Sun,Feb,2017
"22418",FALSE,14,6,S4590,Si,F,17:15,0,0,Sun,Feb,2017
"22419",FALSE,14,6,S4590,Si,F,18:45,30,4,Sun,Feb,2017
"22420",FALSE,14,6,S4590,Si,F,19:00,15,2,Sun,Feb,2017
"22421",FALSE,14,6,S4590,Si,F,19:15,40,5,Sun,Feb,2017
"22422",FALSE,14,6,S4590,Si,F,17:30,23,3,Sun,Feb,2017
"22423",FALSE,14,6,S4590,Si,F,17:45,17,2,Sun,Feb,2017
"22424",FALSE,14,6,S4590,Si,F,18:15,15,2,Sun,Feb,2017
"22426",FALSE,14,6,S4590,Si,F,19:30,13,3,Sun,Feb,2017
"22427",FALSE,14,6,S4590,Si,F,19:45,20,3,Sun,Feb,2017
